2023-05-02,05:18:43,3.8,16.48,-93.82,122.0,"26 km al SUROESTE de CINTALAPA, CHIS ",2023-05-02,11:18:43,verificado
2023-05-02,06:23:46,3.4,16.11,-97.56,33.3,"17 km al NOROESTE de RIO GRANDE, OAX ",2023-05-02,12:23:46,verificado
2023-05-02,06:45:33,3.8,17.32,-94.03,168.8,"66 km al SUR de LAS CHOAPAS, VER ",2023-05-02,12:45:33,verificado
2023-05-02,06:55:20,3.9,17.08,-94.96,117.1,"24 km al NORESTE de MATIAS ROMERO, OAX ",2023-05-02,12:55:20,verificado
2023-05-02,07:19:26,4.0,17.22,-101.09,28.6,"40 km al SURESTE de PETATLAN, GRO ",2023-05-02,13:19:26,verificado
2023-05-02,07:28:31,3.6,30.79,-116.3,10.0,"31 km al OESTE de VICENTE GUERRERO, BC ",2023-05-02,13:28:31,verificado
2023-05-02,07:58:26,3.4,17.22,-101.1,28.8,"40 km al SURESTE de PETATLAN, GRO ",2023-05-02,13:58:26,verificado
2023-05-02,08:02:33,3.6,18.05,-103.37,5.0,"83 km al SUROESTE de COALCOMAN, MICH ",2023-05-02,14:02:33,verificado
2023-05-02,08:04:47,3.9,16.17,-97.6,11.4,"25 km al NOROESTE de RIO GRANDE, OAX ",2023-05-02,14:04:47,verificado
2023-05-02,08:11:47,3.7,16.22,-97.59,2.4,"29 km al NOROESTE de RIO GRANDE, OAX ",2023-05-02,14:11:47,verificado
2023-05-02,09:28:44,3.1,16.13,-97.6,15.2,"22 km al NOROESTE de RIO GRANDE, OAX ",2023-05-02,15:28:44,verificado
2023-05-02,10:22:02,3.5,17.06,-99.55,36.8,"34 km al NOROESTE de SAN MARCOS, GRO ",2023-05-02,16:22:02,verificado
2023-05-02,10:46:05,1.2,22.79,-102.6,2.0,"3 km al NOROESTE de ZACATECAS, ZAC ",2023-05-02,16:46:05,verificado
2023-05-02,10:51:05,3.6,18.67,-103.89,2.9,"27 km al SUR de TECOMAN, COL ",2023-05-02,16:51:05,verificado
2023-05-02,11:48:10,3.7,18.13,-103.21,10.1,"71 km al SUR de COALCOMAN, MICH ",2023-05-02,17:48:10,verificado
2023-05-02,12:39:26,3.6,15.48,-92.87,110.5,"5 km al NORESTE de MAPASTEPEC, CHIS ",2023-05-02,18:39:26,verificado
